review,aspects,scores,sentiment,sentiment_score
Trip Verified   Four very pleasant  time flights with friendly helpful staff The guy  the LHRSFO leg was exceptional and  regret that  have forgotten his name Only negative was the food  the SFOLHR leg The advertised filet steak was more akin  stewing stea,"['customer service', 'food quality', 'lounge experience']","[0.7928520441055298, 0.7364878058433533, 0.4029998183250427]",positive,0.8672044277191162
Not Verified     travel extensively over  years and tend  use   our regular trips where possible and  recent years  have had overall good service from them however more recently  have experienced flight delays operational issues flight cancellations poor c,"['flight delays', 'customer service', 'booking problems']","[0.998077929019928, 0.9795482754707336, 0.959475576877594]",neutral,0.5391502380371094
Trip Verified   Flight delayed  hour due  bad weather around JFK however this was made  during the flight only   delayed again  weather over LHR Spending  extra hour  the AmericanBA lounge  JFK was not ideal Cold environment cold staff indifferent  the tra,"['flight delays', 'staff attitude', 'lounge experience']","[0.9919916391372681, 0.9687501788139343, 0.911681592464447]",negative,0.8749366998672485
Trip Verified    very full flight made Premium Economy feel  little less premium than you should expect for the price however the smaller cabin configuration and slightly roomier seating made the journey relaxing enough Catering was pretty good and the inf,"['food quality', 'seat comfort', 'customer service']","[0.9613608717918396, 0.9579368829727173, 0.5762581825256348]",positive,0.87767493724823
Trip Verified  The worst airline Ive ever flown Could not check  until  flight was open  was there  hours before flight not  days before Asked   husband could fly  the same flight  was also flying club Europe but   later flight and  could see online that t,"['booking problems', 'staff attitude', 'flight delays']","[0.9545416235923767, 0.773495078086853, 0.6143863201141357]",negative,0.8534296154975891
Trip Verified     surprised   able  give  favourable review  the flight European Business Class  typically  seating with the middle seat  each group  three left empty Leg room  never generous and    the bottom  the generous barrel  this respect However  th,"['seat comfort', 'booking problems', 'customer service']","[0.713905394077301, 0.3287276327610016, 0.289930135011673]",neutral,0.5919803977012634
Trip Verified   Flew British Airways    London Heathrow  Amsterdam  was able  check   the  First Class check  area  Terminal  and this  very fast and efficient The lounge was quite busy however  was able  find space The food snacks and drinks available was,"['customer service', 'lounge experience', 'food quality']","[0.9917117357254028, 0.9815124273300171, 0.9505945444107056]",positive,0.8227315545082092
Trip Verified    cancelled the flight from Tokyo  LHR  was booked  next day flight There was another flight  the same day  went  the desk but the flight was full   charge offers another flight through Hong Kong which would have been  flight time  declined ,"['booking problems', 'flight delays', 'customer service']","[0.985063910484314, 0.9199512004852295, 0.8179808259010315]",negative,0.5750657320022583
Trip Verified   strongly advise everyone  never fly British Airways  know  will never   again  had business class seats booked for  early morning flight from Heathrow    and then the flight was cancelled the evening before the flight  luckily checked email,"['booking problems', 'flight delays', 'customer service']","[0.9964697360992432, 0.9554140567779541, 0.4307124614715576]",negative,0.8442203998565674
Trip Verified   partner and  were  the  return flight from Tampa  Gatwick and  was very excited  had paid for  upgrade  Business Class  partner flies  with   lot for work but this was only  second time  decided   was the end  our holiday that have this wil,"['customer service', 'booking problems', 'seat comfort']","[0.971757709980011, 0.9657384157180786, 0.8372207283973694]",positive,0.6600832343101501
Not Verified    had  Premium Economy return flight Los Angeles  London The outbound flight was cancelled with under  hours notice and  had  instead take  economy flight via Dublin  London Thats annoying but  happens What  really difficult  understand  BAs ,"['booking problems', 'flight delays', 'customer service']","[0.9921850562095642, 0.9016024470329285, 0.7792527675628662]",negative,0.8766419887542725
Trip Verified    should like  review  flight with British Airways from Hannover  London Heathrow Firstly the website was very easy  use however  object  the policy put  place with regards  having  pay for preferred seating Checkingin online was  very easy ,"['booking problems', 'customer service', 'staff attitude']","[0.9357659816741943, 0.8822245597839355, 0.7576833367347717]",positive,0.6949483156204224
Trip Verified   have flown with British Airways  few times but this last trip was  far the worst experience  werent able  check  online because the system wouldnt accept any  our passport info   had  wait  check  upon arrival  the airport  arrived two hour,"['booking problems', 'staff attitude', 'flight delays']","[0.8631526827812195, 0.6237918138504028, 0.6216605305671692]",negative,0.8886449337005615
Trip Verified   sat  the plane  Vienna airport for three hours and didnt take off After arriving  London  was sent   connecting flight only   told that the plane had already closed and that  should  back  the other terminal  was then flown  Johannesburg wi,"['flight delays', 'staff attitude', 'booking problems']","[0.9950669407844543, 0.9792664051055908, 0.9742562174797058]",neutral,0.6279515027999878
Trip Verified    almost   were supposed  take off    are still sitting  the plane  the airport The worst part  not the technical issue that has kept  grounded but the fact  have only been offered half  glass  water the entire time  have been  board Being h,"['flight delays', 'customer service', 'staff attitude']","[0.9897406697273254, 0.8290995359420776, 0.74190354347229]",negative,0.8242405652999878
Trip Verified    booked  long haul flight  Singapore with British Airways because  thought  could rely  them  provide good and reliable service Unfortunately this wasnt the case hence this review Knowing  would  able  fall asleep watching movies   shows  t,"['booking problems', 'flight delays', 'customer service']","[0.9718119502067566, 0.6211833357810974, 0.6166295409202576]",negative,0.46728408336639404
Trip Verified    premium price for  subpar product  flew   LHR and HKG and return  May  had originally booked when the aircraft was allocated the club suites  paid for seat selection  couple  months prior  the trip the aircraft was changed  the  layout wit,"['booking problems', 'seat comfort', 'customer service']","[0.8085573315620422, 0.404664546251297, 0.385553240776062]",neutral,0.5997092723846436
Trip Verified   Really terrible user experience British Airways website  full  glitches  cant even choose  own seat due  cookie problems Never had this problem with any other airlines,"['booking problems', 'customer service', 'flight delays']","[0.978340208530426, 0.6298863887786865, 0.2549045979976654]",negative,0.9465891718864441
